massimale_apertura.c3d



Time(s):	Emg_1(uV):	Emg_2(uV):	Emg_3(uV):	Emg_4(uV):	Emg_5(uV):
7.7315	-270.70312	121.55457	-321.35925	-1.61133	-165.26184
7.732	-157.10449	125.58289	-261.94153	-203.32947	-152.77405
7.7325	216.52222	125.68359	-347.84546	-348.75183	-103.62854
7.733	676.95923	118.83545	-445.33081	-117.02271	-333.54492
7.7335	810.90088	102.21863	-363.85803	238.57727	-492.46216
7.734	574.43848	54.28162	-146.93298	511.69739	-471.41418
7.7345	218.13354	-11.07788	142.70325	550.16785	-377.95715
7.735	-246.83533	-29.70886	480.57861	225.88806	-188.12256
7.7355	-331.43005	-29.10461	198.6969	-77.24304	25.177
7.736	-159.42078	-32.32727	-284.70154	30.91736	302.82898
7.7365	-423.27576	-80.96924	-246.4325	177.14539	640.60364
7.737	-286.81641	-107.75757	367.38281	88.42163	739.70032
7.7375	-212.4939	-116.01562	1106.07605	-352.98157	669.30542
7.738	-375.03662	-124.57581	720.5658	-342.1051	468.79578
7.7385	-317.73376	-135.25085	-243.00842	24.97559	210.88257
7.739	-278.25623	-132.63245	-685.82153	258.92029	10.37292
7.7395	-106.64978	-83.48694	-554.39758	273.62366	-185.20203
7.74	343.21289	7.35168	-133.74023	-25.68054	-287.92419
7.7405	489.74304	55.08728	250.66223	-453.18604	-245.82825
7.741	466.27808	73.21472	122.86377	-503.0365	-191.44592
7.7415	424.78638	72.20764	-97.18323	-84.89685	-197.28699
7.742	364.96582	53.97949	-206.55212	285.20508	-206.14929
7.7425	348.75183	12.68921	-226.3916	266.27197	-197.28699
7.743	264.76135	-41.79382	-152.1698	105.54199	-197.99194
7.7435	184.39636	-101.71509	-14.40125	-7.75452	-164.25476
7.744	6.04248	-83.68835	206.75354	-54.58374	-105.6427
7.7445	-68.58215	-22.86072	290.84473	83.78906	-162.03918
7.745	23.96851	11.17859	1.81274	390.04211	-202.32239
7.7455	99.60022	3.52478	-335.45837	627.20947	-145.9259
7.746	-171.0022	6.84814	-412.29858	563.05847	9.26514
7.7465	-514.81934	16.41541	-275.4364	324.27979	111.8866
7.747	-613.21106	11.58142	-5.33752	-51.05896	159.42078
7.7475	-693.87817	-2.31628	239.78577	-452.98462	188.12256
7.748	-947.56165	17.12036	489.44092	-774.14246	314.30969
7.7485	-1003.35388	57.50427	574.03564	-853.19824	383.09326
7.749	-442.20886	113.90076	505.45349	-759.84192	232.6355
7.7495	322.97058	139.98413	325.28687	-368.69202	33.13293
7.75	862.46338	144.41528	141.89758	184.59778	-80.26428
7.7505	850.88196	123.97156	90.13367	618.64929	-258.92029
7.751	570.71228	74.62463	-127.39563	814.42566	-298.19641
7.7515	412.29858	45.72144	-471.11206	655.30701	-210.37903
7.752	350.96741	17.72461	-609.68628	474.63684	-33.53577
7.7525	347.64404	-2.5177	-575.64697	320.755	84.39331
7.753	271.20667	1.00708	-487.12463	142.50183	101.51367
7.7535	69.99207	7.35168	-318.33801	142.40112	138.3728
7.754	-185.00061	-13.89771	-123.36731	81.47278	260.53162
7.7545	-175.13123	-40.98816	111.38306	-87.11243	13.99841
7.755	-133.84094	-44.51294	222.5647	-56.90002	-319.94934
7.7555	-72.9126	-51.86462	54.0802	-69.48853	-258.51746
7.756	41.69312	-39.67896	-132.0282	-264.35852	-16.51611
7.7565	-31.72302	-32.02515	-322.66846	-189.43176	201.2146
7.757	-281.27747	-44.11011	-377.35291	95.16907	369.6991
7.7575	-408.97522	-71.30127	-292.35535	278.45764	399.50867
7.758	-483.90198	-98.69385	-131.42395	357.71484	363.15308
7.7585	-506.15845	-158.4137	4.33044	379.06494	338.17749
7.759	-438.38196	-195.37354	126.48926	278.45764	317.12952
7.7595	-327.80457	-177.74963	142.30042	125.58289	212.19177
7.76	150.15564	-144.51599	119.4397	-76.7395	167.07458
7.7605	454.09241	-145.12024	80.26428	-126.38855	322.36633
7.761	202.72522	-154.88892	52.67029	-97.48535	460.03418
7.7615	-49.14551	-140.48767	29.70886	-184.39636	229.41284
7.762	-135.04944	-114.20288	-27.59399	-238.67798	-125.58289
7.7625	-202.82593	-113.80005	-76.53809	-158.61511	-297.995
7.763	-330.32227	-113.1958	-104.83704	-97.78748	-393.16406
7.7635	-239.78577	-96.8811	-92.95349	-116.61987	-474.83826
7.764	-222.66541	-31.92444	-47.03064	-269.99817	-484.60693
7.7645	-287.11853	68.17932	-33.53577	-260.43091	-444.72656
7.765	237.36877	174.52698	-31.62231	-13.39417	-381.17981
7.7655	690.85693	247.84241	-29.30603	122.96448	-294.16809
7.766	985.52856	258.01392	-27.29187	115.81421	-131.02112
7.7665	870.92285	225.68665	-0.90637	138.77563	-37.36267
7.767	532.84607	184.39636	50.55542	172.3114	-55.59082
7.7675	562.05139	132.33032	153.27759	124.07227	-62.74109
7.768	565.37476	87.51526	267.17834	48.54126	-76.43738
7.7685	334.04846	57.70569	276.24207	-59.1156	-137.86926
7.769	243.20984	44.21082	200.71106	-29.70886	-211.38611
7.7695	232.13196	39.37683	82.88269	102.82288	-202.82593
7.77	242.30347	5.84106	6.04248	243.41125	-158.81653
7.7705	97.28394	-26.88904	-42.59949	360.23254	-95.26978
7.771	-224.67957	-61.53259	-39.27612	326.79749	-26.08337
7.7715	-282.78809	-85.19897	-25.177	212.29248	5.0354
7.772	-294.06738	-66.97083	-19.83948	88.11951	-1.2085
7.7725	-377.15149	-0.10071	-34.14001	15.40833	-3.02124
7.773	-368.89343	15.00549	-41.4917	-27.6947	21.55151
7.7735	-255.99976	-49.34692	-24.87488	-17.6239	42.39807
7.774	-188.82751	-118.63403	11.07788	-13.49487	37.36267
7.7745	-99.80164	-177.44751	106.64978	-45.62073	6.54602
7.775	-40.08179	-215.51514	102.42004	-96.8811	111.68518
7.7755	145.32166	-224.67957	32.62939	-182.18079	275.83923
7.776	293.86597	-193.35938	80.36499	-346.53625	361.23962
7.7765	124.97864	-133.03528	76.23596	-390.84778	247.64099
7.777	282.38525	-108.96606	6.74744	-273.92578	95.77332
7.7775	645.43762	-120.54749	-29.80957	-66.97083	110.6781
7.778	764.27307	-112.18872	-85.60181	142.90466	250.46082
7.7785	602.03247	-119.13757	-123.97156	222.86682	399.9115
7.779	614.11743	-142.30042	-149.24927	181.77795	327.30103
7.7795	807.57751	-202.22168	-126.89209	65.3595	190.94238
7.78	1033.96912	-254.0863	-97.98889	-28.50037	121.35315
7.7805	1130.14526	-268.38684	-75.4303	-54.0802	35.85205
7.781	1032.35779	-267.27905	-53.37524	-5.53894	-133.94165
7.7815	711.8042	-222.96753	-35.65063	84.99756	-349.75891
7.782	419.95239	-160.22644	-36.4563	189.12964	-436.97205
7.7825	237.77161	-122.25952	-29.70886	232.03125	-238.9801
7.783	-371.31042	-104.13208	-21.45081	236.96594	128.60413
7.7835	-1215.84778	-61.12976	-25.37842	234.24683	334.04846
7.784	-1969.34509	46.82922	-22.35718	229.51355	193.05725
7.7845	-2056.96094	164.55688	-25.07629	193.35938	-45.01648
7.785	-1700.15259	273.42224	-15.40833	181.67725	23.36426
7.7855	-1318.87207	368.4906	19.63806	118.83545	73.11401
7.786	-1199.43237	386.21521	87.51526	-53.47595	7.25098
7.7865	-593.97583	337.67395	165.56396	-129.61121	-157.80945
7.787	-171.40503	267.17834	187.31689	-160.62927	-139.48059
7.7875	-211.68823	203.93372	126.79138	-138.3728	-145.12024
7.788	-133.13599	143.3075	76.13525	-172.00928	-304.44031
7.7885	-20.64514	85.60181	51.5625	-192.25159	-250.05798
7.789	-322.76917	58.71277	36.55701	-120.34607	-43.80798
7.7895	-541.50696	68.28003	56.19507	-39.37683	-131.12183
7.79	-102.52075	93.55774	159.42078	-50.65613	-379.46777
7.7905	229.91638	112.18872	200.50964	-11.78284	-361.03821
7.791	129.81262	118.73474	190.23743	-35.75134	-86.8103
7.7915	-97.48535	121.75598	253.68347	-67.57507	194.16504
7.792	-172.91565	125.68359	476.34888	-116.82129	366.47644
7.7925	-73.61755	95.06836	663.46436	-207.76062	350.76599
7.793	119.4397	58.91418	382.79114	-237.36877	119.74182
7.7935	387.82654	28.29895	-33.03223	-131.02112	-186.61194
7.794	566.98608	20.44373	-84.09119	32.02515	-383.69751
7.7945	587.83264	8.8623	283.29163	-34.24072	-255.69763
7.795	493.77136	-17.12036	466.17737	-281.37817	-86.00464
7.7955	382.89185	-38.06763	-55.59082	-238.57727	-47.63489
7.796	332.43713	-51.46179	-477.65808	-95.97473	9.46655
7.7965	344.52209	-72.81189	-611.59973	27.09045	117.92908
7.797	250.2594	-60.92834	-569.90662	103.02429	209.9762
7.7975	43.30444	-36.85913	-451.474	126.28784	189.02893
7.798	-123.77014	-9.56726	-342.81006	51.96533	180.36804
7.7985	-6.3446	15.60974	-262.14294	1.10779	132.73315
7.799	63.94958	60.52551	-186.81335	-8.66089	57.70569
7.7995	29.10461	74.82605	-139.27917	2.61841	67.47437
7.8	-36.85913	32.52869	-135.65369	-21.45081	153.27759
7.8005	-24.16992	-27.19116	-116.11633	-6.64673	127.79846
7.801	-27.09045	-116.61987	-79.2572	-5.23682	165.46326
7.8015	26.48621	-184.19495	-71.60339	-43.30444	165.66467
7.802	-115.41138	-165.86609	-46.42639	-47.23206	14.80408
7.8025	-374.43237	-97.48535	2.11487	-12.08496	-128.20129
7.803	-357.61414	-75.93384	8.35876	67.17224	-26.68762
7.8035	-214.60876	-99.3988	7.65381	100.90942	102.82288
7.804	-195.67566	-115.20996	14.70337	6.04248	117.72766
7.8045	-315.31677	-103.32642	27.6947	-38.67188	149.24927
7.805	-86.91101	-72.30835	27.89612	7.5531	48.33984
7.8055	257.00684	-54.88586	10.37292	-9.86938	-76.63879
7.806	131.32324	-18.12744	-29.80957	-66.46729	-61.73401
7.8065	-147.83936	46.22498	-50.65613	-236.56311	-95.97473
7.807	-464.0625	96.98181	-47.93701	-502.63367	-20.1416
7.8075	-1069.61975	115.31067	-57.50427	-801.73645	242.10205
7.808	-1218.36548	128.60413	-67.07153	-1017.35229	347.94617
7.8085	-804.95911	157.00378	-74.12109	-1034.37195	395.27893
7.809	-423.57788	192.453	21.04797	-876.15967	479.26941
7.8095	-191.24451	197.4884	153.68042	-603.54309	83.99048
7.81	-27.09045	161.63635	230.01709	-342.50793	-631.43921
7.8105	297.79358	108.96606	129.61121	197.08557	-935.27527
7.811	454.09241	68.17932	-22.35718	698.0072	-759.33838
7.8115	238.17444	-4.53186	-34.64355	1062.16736	-273.12012
7.812	-177.14539	-73.41614	96.8811	1113.93127	275.03357
7.8125	-315.11536	-104.93774	210.27832	894.48853	582.39441
7.813	-161.23352	-96.8811	245.12329	468.59436	391.1499
7.8135	289.73694	-32.32727	242.20276	-56.19507	-68.98499
7.814	629.02222	36.85913	154.38538	-194.06433	-404.44336
7.8145	692.66968	78.25012	144.41528	30.11169	-434.95789
7.815	615.62805	83.08411	126.18713	225.18311	-324.78333
7.8155	475.4425	110.37598	22.6593	265.26489	-233.23975
7.816	234.24683	103.02429	-51.46179	263.25073	-136.05652
7.8165	88.52234	71.09985	-26.98975	229.61426	-68.68286
7.817	121.15173	50.95825	-197.08557	182.28149	-54.28162
7.8175	121.9574	53.07312	-444.82727	92.14783	-39.57825
7.818	83.99048	60.72693	-247.64099	-43.40515	-66.26587
7.8185	21.85364	84.89685	92.95349	-159.01794	-100.10376
7.819	7.75452	83.88977	200.10681	33.9386	-130.8197
7.8195	13.39417	64.05029	304.03748	163.24768	-121.35315
7.82	-41.29028	47.23206	565.07263	-7.75452	-100.80872
7.8205	-103.02429	56.69861	870.92285	-373.02246	-114.10217
7.821	-138.87634	78.04871	756.41785	-636.97815	-103.22571
7.8215	-149.55139	97.48535	-28.9032	-295.67871	-6.94885
7.822	-11.17859	89.93225	-699.31641	119.4397	79.96216
7.8225	173.01636	77.34375	-802.44141	198.29407	143.3075
7.823	233.44116	69.38782	-556.31104	47.8363	146.73157
7.8235	211.78894	58.61206	-157.50732	-91.64429	21.24939
7.824	103.93066	27.59399	-52.8717	-214.81018	-51.36108
7.8245	8.96301	21.65222	-301.01624	-342.70935	-3.8269
7.825	-44.71436	29.00391	-198.89832	-505.15137	32.22656
7.8255	-88.0188	33.13293	34.24072	-711.40137	44.41223
7.826	-100.30518	17.22107	-50.2533	-548.95935	76.84021
7.8265	-108.46252	-28.9032	-149.04785	-244.11621	131.12183
7.827	-92.44995	-74.42322	160.72998	-254.89197	107.45544
7.8275	-63.64746	-112.28943	592.26379	-410.18372	60.3241
7.828	-40.78674	-120.84961	605.35583	-528.2135	4.12903
7.8285	52.67029	-116.31775	265.86914	-526.60217	23.46497
7.829	138.47351	-111.28235	-149.95422	-144.81812	136.05652
7.8295	97.08252	-141.59546	-338.98315	270.80383	256.30188
7.83	-20.64514	-196.98486	-289.03198	373.32458	242.80701
7.8305	-81.47278	-239.08081	-133.03528	575.34485	265.56702
7.831	-140.48767	-246.02966	-60.12268	843.22815	404.14124
7.8315	-132.12891	-233.34045	-104.4342	880.18799	412.19788
7.832	-8.7616	-195.37354	-184.69849	678.46985	173.41919
7.8325	35.95276	-138.87634	-202.62451	522.17102	-75.12817
7.833	60.3241	-57.50427	-186.41052	388.02795	-381.58264
7.8335	140.48767	16.81824	-149.6521	312.39624	-564.26697
7.834	229.31213	41.29028	-131.62537	272.61658	-378.25928
7.8345	216.01868	28.39966	-152.37122	289.13269	-109.67102
7.835	183.18787	-7.75452	-178.15247	330.02014	-17.92603
7.8355	252.47498	-28.50037	-170.19653	283.99658	9.86938
7.836	59.1156	-46.02356	-131.22253	198.6969	88.92517
7.8365	-145.32166	-61.53259	-56.90002	125.98572	139.17847
7.837	-92.04712	-102.11792	88.32092	135.45227	158.01086
7.8375	92.44995	-139.17847	172.00928	236.96594	211.2854
7.838	163.14697	-172.61353	237.16736	333.14209	310.48279
7.8385	-127.89917	-164.05334	287.52136	205.54504	384.20105
7.839	-289.43481	-154.98962	417.33398	31.01807	282.48596
7.8395	-266.37268	-127.69775	445.33081	-107.65686	140.68909
7.84	-385.91309	-73.21472	344.52209	-153.78113	7.75452
7.8405	-171.90857	-10.17151	232.93762	-220.85266	-136.76147
7.841	-60.52551	33.33435	89.12659	-291.85181	-239.58435
7.8415	-282.88879	47.23206	-154.58679	-92.34924	-188.92822
7.842	-394.27185	57.20215	-328.10669	167.07458	-115.10925
7.8425	-472.01843	62.33826	-350.16174	306.55518	-72.61047
7.843	-430.52673	44.41223	-272.81799	264.76135	-14.60266
7.8435	-269.59534	22.25647	-187.92114	138.17139	-7.15027
7.844	-247.84241	38.77258	-116.922	45.2179	5.0354
7.8445	240.89355	87.21313	-56.29578	-12.89062	-77.64587
7.845	691.36047	116.21704	-9.97009	-89.73083	-171.30432
7.8455	531.33545	120.34607	58.91418	-110.6781	-143.71033
7.846	379.66919	102.21863	105.84412	-69.28711	-206.45142
7.8465	304.84314	46.62781	60.12268	-32.83081	-224.17603
7.847	351.47095	-22.15576	-20.1416	-39.67896	-241.59851
7.8475	345.32776	-60.3241	-60.3241	-53.17383	-277.9541
7.848	500.72021	-71.20056	-39.88037	-41.89453	-298.80066
7.8485	612.30469	-82.68127	-46.72852	-18.73169	-301.21765
7.849	555.30396	-46.02356	-74.2218	8.15735	-316.42456
7.8495	247.03674	36.95984	-59.51843	-12.68921	-247.03674
7.85	-151.46484	107.25403	37.7655	-123.56873	-48.64197
7.8505	-401.52283	151.46484	212.4939	-185.50415	96.17615
7.851	-161.33423	149.04785	189.12964	-267.68188	123.36731
7.8515	145.32166	133.94165	-69.89136	-330.82581	221.25549
7.852	214.81018	113.29651	-264.1571	-375.23804	249.85657
7.8525	-25.07629	76.84021	-299.60632	-375.33875	268.89038
7.853	-299.50562	63.54675	-212.39319	-204.84009	360.33325
7.8535	-190.13672	62.64038	-106.24695	-53.87878	462.14905
7.854	189.23035	33.83789	-27.99683	63.84888	485.81543
7.8545	437.07275	-19.03381	62.9425	177.44751	436.26709
7.855	603.74451	-73.71826	98.79456	238.67798	295.17517
7.8555	686.42578	-132.63245	93.96057	230.72205	154.58679
7.856	741.51306	-167.07458	74.2218	226.08948	20.94727
7.8565	712.91199	-120.44678	46.82922	179.96521	-46.72852
7.857	711.60278	-62.13684	30.31311	92.34924	-108.36182
7.8575	880.49011	-98.19031	20.34302	32.52869	-167.57812
7.858	1141.72668	-191.64734	2.5177	2.92053	-128.70483
7.8585	1283.92639	-259.32312	-6.14319	-1.91345	-82.58057
7.859	1354.22058	-314.4104	-20.44373	-5.94177	-78.45154
7.8595	1323.90747	-334.14917	-51.26038	-3.02124	-114.90784
7.86	1125.31128	-286.21216	-83.78906	-17.52319	-152.06909
7.8605	693.67676	-213.50098	-91.745	-26.78833	-123.06519
7.861	243.51196	-195.87708	-83.18481	-27.49329	-36.4563
7.8615	-266.5741	-196.58203	-66.36658	-23.96851	46.42639
7.862	-982.00378	-136.05652	-40.78674	-13.797	93.35632
7.8625	-1440.12451	-50.65613	-11.07788	6.84814	126.18713
7.863	-1781.52466	83.48694	4.43115	24.87488	141.99829
7.8635	-2059.27734	221.25549	27.6947	37.56409	170.49866
7.864	-2068.54248	301.01624	40.78674	31.32019	223.47107
7.8645	-1792.80396	320.95642	54.0802	16.21399	229.71497
7.865	-1552.61536	260.53162	63.14392	4.93469	182.58362
7.8655	-1176.57166	193.15796	65.3595	6.54602	-16.51611
7.866	-542.31262	121.35315	44.41223	2.21558	-303.43323
7.8665	-240.99426	55.2887	28.9032	-13.797	-381.58264
7.867	-315.51819	32.7301	20.54443	-32.32727	-384.60388
7.8675	-295.47729	45.92285	10.17151	-38.47046	-368.28918
7.868	-143.81104	78.14941	5.0354	-51.76392	-303.43323
7.8685	71.40198	85.80322	7.85522	-36.15417	-92.95349
7.869	59.71985	76.03455	15.1062	-1.2085	189.02893
7.8695	-13.39417	60.4248	20.34302	8.96301	348.95325
7.87	-20.94727	24.47205	20.24231	4.93469	283.29163
7.8705	-157.80945	-50.65613	13.69629	-2.11487	103.32642
7.871	-217.73071	-140.38696	11.78284	-1.40991	146.42944
7.8715	-475.4425	-237.57019	13.39417	20.74585	419.65027
7.872	-864.07471	-291.65039	40.38391	64.45312	646.4447
7.8725	-1166.80298	-252.07214	56.69861	92.04712	597.80273
7.873	-1005.56946	-160.22644	75.12817	70.59631	324.78333
7.8735	-181.47583	-89.12659	87.31384	-0.90637	125.48218
7.874	484.80835	-65.76233	72.00623	-76.7395	29.20532
7.8745	346.93909	-63.54675	56.09436	-99.3988	107.35474
7.875	188.32397	-28.39966	49.54834	-84.39331	190.94238
7.8755	241.39709	25.78125	12.08496	-71.50269	-37.7655
7.876	349.6582	90.43579	-10.67505	-62.33826	-524.78943
7.8765	128.302	129.71191	-20.44373	-14.40125	-690.15198
7.877	-392.25769	132.12891	-32.12585	34.14001	-600.52185
7.8775	-67.27295	157.91016	-29.91028	14.50195	-423.47717
7.878	15.60974	195.67566	-11.98425	-21.45081	-191.74805
7.8785	51.46179	240.28931	11.98425	-66.56799	-99.19739
7.879	424.48425	254.18701	26.88904	-155.09033	-204.43726
7.8795	640.30151	250.96436	41.08887	-232.33337	-310.6842
7.88	510.89172	222.16187	41.39099	-263.04932	-234.24683
7.8805	298.19641	200.50964	8.56018	-185.00061	-140.78979
7.881	450.86975	167.88025	-22.45789	-40.48462	-200.20752
7.8815	924.3988	96.57898	-45.3186	55.49011	-207.15637
7.882	1175.16174	33.13293	-59.41772	82.07703	-117.42554
7.8825	1052.19727	-25.98267	-48.23914	84.79614	-51.66321
7.883	900.02747	-77.24304	-33.33435	93.75916	11.17859
7.8835	803.95203	-120.34607	-29.30603	62.43896	59.51843
7.884	712.50916	-133.3374	0.60425	-27.09045	36.85913
7.8845	637.98523	-142.60254	8.7616	-58.30994	-52.06604
7.885	573.02856	-155.59387	-5.23682	37.96692	-49.34692
7.8855	533.04749	-177.54822	-33.43506	120.34607	37.7655
7.886	493.67065	-208.96912	-37.06055	90.13367	162.2406
7.8865	367.98706	-245.72754	-27.09045	-27.09045	245.82825
7.887	3.02124	-242.40417	-15.91187	-125.7843	267.68188
7.8875	-567.28821	-118.53333	-6.44531	-137.66785	131.82678
7.888	-1047.16187	28.80249	33.9386	-104.93774	60.22339
7.8885	-1382.82166	87.91809	83.78906	-106.75049	143.10608
7.889	-1281.71082	64.151	98.0896	-121.55457	142.30042
7.8895	-682.59888	20.84656	114.10217	-115.51208	-68.78357
7.89	-75.02747	5.53894	136.25793	-103.22571	-162.2406
7.8905	-55.59082	0.50354	155.896	-90.83862	-110.47668
7.891	-260.3302	16.81824	85.5011	-117.42554	-103.72925
7.8915	-396.1853	45.92285	-21.24939	-240.49072	-72.20764
7.892	-622.07336	90.23438	44.41223	-368.28918	-34.54285
7.8925	-586.12061	97.48535	144.6167	-424.98779	-46.02356
7.893	-449.66125	84.2926	209.77478	-465.06958	-106.04553
7.8935	-327.60315	81.47278	319.34509	-458.12073	-204.43726
7.894	83.78906	84.69543	398.703	-477.45667	-287.21924
7.8945	359.02405	62.53967	346.53625	-588.94043	13.69629
7.895	189.83459	39.47754	249.25232	-439.79187	601.83105
7.8955	-284.09729	-27.6947	321.25854	-254.28772	804.45557
7.896	-865.58533	-104.53491	383.09326	-271.81091	603.03955
7.8965	-1129.23889	-117.42554	109.57031	226.79443	442.10815
7.897	-824.09363	-52.67029	-392.66052	763.56812	179.96521
7.8975	-438.8855	57.40356	-378.15857	622.37549	28.19824
7.898	-55.89294	130.8197	-80.56641	121.25244	-11.2793
7.8985	58.91418	200.0061	387.12158	-677.36206	187.4176
7.899	138.77563	224.57886	675.3479	-1252.10266	82.9834
7.8995	378.96423	226.49231	504.84924	-990.86609	-491.25366
7.9	612.60681	216.72363	-115.81421	-215.61584	-813.21716
7.9005	621.67053	212.79602	-251.16577	233.03833	-699.92065
7.901	454.89807	181.87866	-7.04956	399.60938	-379.46777
7.9015	268.89038	122.36023	223.8739	639.69727	-111.68518
7.902	166.67175	88.72375	253.48206	722.98279	-30.31311
7.9025	81.37207	58.41064	259.52454	519.95544	-63.74817
7.903	52.06604	35.95276	361.44104	-102.52075	-60.92834
7.9035	54.28162	33.33435	173.21777	-435.05859	44.11011
7.904	90.33508	18.63098	-215.41443	-433.14514	96.37756
7.9045	142.099	16.3147	-682.49817	-215.51514	-1.81274
7.905	259.92737	11.88354	-882.00073	256.20117	-127.79846
7.9055	297.39075	8.8623	-789.85291	784.7168	-167.88025
7.906	277.75269	7.04956	-422.97363	972.53723	-196.48132
7.9065	229.91638	-31.21948	-3.7262	883.10852	-149.85352
7.907	229.01001	-69.99207	263.25073	657.52258	-178.35388
7.9075	207.65991	-106.64978	-39.77966	448.65417	-211.58752
7.908	81.06995	-116.82129	-417.83752	328.81165	-132.43103
7.9085	-137.66785	-102.42004	-582.89795	240.08789	-1.91345
7.909	-411.2915	-76.43738	-471.41418	198.6969	77.74658
7.9095	-625.29602	-42.59949	-292.75818	204.03442	16.11328
7.91	-516.9342	-29.00391	-126.9928	177.24609	-24.47205
7.9105	-195.17212	-18.63098	-11.17859	127.79846	95.5719
7.911	-26.28479	10.57434	-19.33594	104.13208	240.99426
7.9115	-9.16443	24.87488	-30.11169	98.79456	259.92737
7.912	95.5719	56.49719	-59.01489	-54.0802	171.10291
7.9125	269.29321	103.72925	-52.06604	-196.98486	-201.71814
7.913	336.46545	125.7843	-194.26575	-142.50183	-302.22473
7.9135	268.38684	95.5719	-285.5072	-191.54663	-183.48999
7.914	130.8197	26.48621	-87.61597	-232.23267	-58.00781
