massimale_chiusura.c3d



Time(s):	Emg_1(uV):	Emg_2(uV):	Emg_3(uV):	Emg_4(uV):	Emg_5(uV):
0.211	20.44373	-3.02124	-2.21558	-23.56567	49.34692
0.2115	8.15735	-1.00708	-0.50354	-16.41541	51.5625
0.212	2.5177	-3.12195	1.00708	-17.42249	44.81506
0.2125	-6.2439	-1.61133	3.7262	-10.0708	47.7356
0.213	-18.73169	-3.12195	6.04248	-7.85522	42.09595
0.2135	-19.33594	-12.89062	-0.10071	-7.5531	33.83789
0.214	-22.76001	-11.2793	-6.14319	-0.10071	35.85205
0.2145	-28.50037	-13.89771	0.50354	-0.90637	25.78125
0.215	-38.47046	-14.19983	-5.13611	-3.42407	20.44373
0.2155	-51.66321	-22.45789	-0.60425	10.57434	14.19983
0.216	-52.06604	-14.30054	-3.7262	8.05664	2.41699
0.2165	-56.19507	-20.94727	-3.52478	17.92603	-3.52478
0.217	-61.53259	-20.94727	-6.74744	19.63806	-12.48779
0.2175	-52.26746	-17.6239	-1.91345	22.86072	-17.6239
0.218	-50.05188	-14.60266	-1.61133	25.88196	-25.47913
0.2185	-53.87878	-14.70337	-3.62549	24.06921	-25.07629
0.219	-50.45471	-12.38708	-5.43823	23.8678	-32.7301
0.2195	-43.80798	-5.74036	-4.12903	23.46497	-40.38391
0.22	-39.47754	-12.18567	-2.5177	20.84656	-43.40515
0.2205	-26.78833	-8.05664	-8.96301	18.02673	-36.75842
0.221	-32.12585	-8.15735	-1.3092	22.05505	-43.10303
0.2215	-17.01965	-1.61133	-8.96301	22.76001	-50.354
0.222	-13.39417	-3.92761	-0.30212	10.67505	-51.86462
0.2225	7.95593	4.93469	-5.33752	11.38	-46.22498
0.223	7.25098	0.10071	-1.00708	7.95593	-43.80798
0.2235	14.90479	5.94177	-4.12903	3.12195	-46.22498
0.224	15.40833	7.35168	-1.10779	-2.61841	-39.27612
0.2245	23.26355	6.54602	2.92053	-7.5531	-32.52869
0.225	29.30603	11.68213	3.02124	-1.91345	-26.28479
0.2255	40.98816	9.86938	5.23682	-8.35876	-20.1416
0.226	45.3186	9.66797	4.33044	-22.86072	-13.99841
0.2265	42.8009	7.75452	3.92761	-20.84656	-1.10779
0.227	47.23206	16.3147	-0.70496	-18.02673	8.7616
0.2275	44.81506	16.81824	-2.71912	-23.46497	12.38708
0.228	47.23206	11.98425	4.43115	-18.63098	19.63806
0.2285	41.29028	11.88354	3.52478	-19.94019	29.70886
0.229	41.08887	7.85522	-3.92761	-25.07629	32.62939
0.2295	34.44214	16.21399	-2.71912	-26.08337	38.974
0.23	29.10461	8.25806	-0.90637	-27.6947	44.41223
0.2305	21.3501	8.66089	-5.63965	-25.177	50.2533
0.231	21.14868	8.15735	-4.93469	-25.68054	41.69312
0.2315	17.12036	2.81982	0.30212	-25.88196	46.42639
0.232	1.10779	-1.40991	1.71204	-12.5885	43.80798
0.2325	-4.93469	-5.74036	-0.90637	-16.21399	46.72852
0.233	-11.38	-9.66797	-3.8269	-16.71753	39.17542
0.2335	-18.8324	-13.59558	-1.51062	-11.07788	39.47754
0.234	-23.56567	-6.74744	-3.7262	-1.10779	29.70886
0.2345	-30.31311	-20.74585	4.12903	-3.92761	27.89612
0.235	-38.16833	-16.91895	-4.12903	6.54602	19.03381
0.2355	-41.29028	-16.01257	-7.45239	6.54602	19.63806
0.236	-54.0802	-13.09204	-5.13611	9.36584	7.65381
0.2365	-58.91418	-16.3147	-4.53186	19.63806	-4.12903
0.237	-61.83472	-14.60266	0.30212	18.22815	-10.87646
0.2375	-54.48303	-19.33594	-4.12903	19.03381	-23.8678
0.238	-55.08728	-18.63098	-0.10071	23.26355	-27.39258
0.2385	-55.08728	-16.21399	4.22974	18.22815	-32.42798
0.239	-55.08728	-20.44373	3.22266	19.73877	-38.974
0.2395	-55.08728	-5.94177	-0.10071	20.44373	-40.58533
0.24	-55.08728	-16.01257	-1.2085	23.16284	-43.20374
0.2405	-55.08728	-13.59558	1.2085	17.42249	-48.64197
0.241	-55.08728	-13.69629	0.30212	27.89612	-55.89294
0.2415	-55.08728	-4.93469	-1.71204	24.97559	-51.36108
0.242	-55.08728	-7.75452	-4.93469	11.48071	-55.49011
0.2425	-55.08728	-8.66089	-1.91345	9.36584	-52.26746
0.243	-55.08728	-2.92053	-0.50354	9.76868	-45.3186
0.2435	-55.08728	1.91345	-0.30212	4.93469	-41.39099
0.244	-55.08728	8.05664	-0.50354	1.40991	-35.2478
0.2445	-55.08728	8.8623	-2.41699	-0.10071	-30.41382
0.245	-55.08728	7.75452	-3.92761	-4.73328	-26.3855
0.2455	43.00232	10.37292	-8.15735	-11.38	-18.02673
0.246	38.26904	8.56018	-3.42407	-17.52319	-7.04956
0.2465	47.43347	7.35168	-0.10071	-25.88196	-1.61133
0.247	51.36108	12.28638	3.32336	-23.8678	1.61133
0.2475	50.85754	9.36584	2.92053	-20.94727	12.99133
0.248	42.8009	10.37292	-3.52478	-20.1416	25.07629
0.2485	48.23914	11.78284	-4.73328	-22.35718	30.31311
0.249	40.88745	8.96301	-1.3092	-22.05505	32.93152
0.2495	41.4917	4.93469	-6.14319	-23.96851	32.32727
0.25	32.32727	3.7262	-2.31628	-23.36426	44.11011
0.2505	25.27771	-0.50354	-8.66089	-29.30603	47.23206
0.251	19.63806	0.90637	-6.94885	-26.88904	40.1825
0.2515	9.16443	1.40991	-1.61133	-20.54443	53.67737
0.252	3.22266	-1.81274	2.41699	-18.32886	42.59949
0.2525	-5.53894	-5.43823	-1.40991	-10.77576	45.2179
0.253	-8.56018	-9.46655	-5.0354	-11.48071	42.49878
0.2535	-25.07629	-12.28638	2.41699	-6.2439	38.36975
0.254	-32.7301	-12.18567	5.43823	-4.73328	31.52161
0.2545	-35.34851	-14.60266	-0.50354	-2.11487	29.20532
0.255	-37.96692	-10.77576	-10.77576	-0.90637	17.92603
0.2555	-46.5271	-11.88354	0.10071	12.99133	11.58142
0.256	-55.69153	-17.92603	-7.04956	8.56018	3.7262
0.2565	-54.58374	-21.55151	-5.33752	19.13452	-2.92053
0.257	-59.71985	-19.13452	-2.31628	21.85364	-13.797
0.2575	-54.0802	-20.24231	-8.35876	18.73169	-24.77417
0.258	-55.2887	-19.33594	-6.3446	15.40833	-26.08337
0.2585	-51.86462	-17.72461	-6.94885	23.26355	-25.68054
0.259	-46.82922	-15.60974	-6.14319	21.65222	-33.9386
0.2595	-40.08179	-6.64673	-4.63257	23.96851	-39.47754
0.26	-38.77258	-16.01257	-1.71204	21.04797	-46.22498
0.2605	-38.26904	-8.7616	-3.52478	19.94019	-48.94409
0.261	-30.81665	-10.67505	-2.71912	21.65222	-55.2887
0.2615	-17.6239	1.61133	-1.40991	18.73169	-52.46887
0.262	-6.44531	-6.3446	0.80566	10.37292	-50.85754
0.2625	0.20142	-3.42407	0.10071	11.58142	-49.44763
0.263	4.83398	2.92053	1.2085	6.14319	-45.52002
0.2635	14.60266	6.54602	2.61841	6.74744	-37.56409
0.264	20.1416	4.83398	-0.90637	2.71912	-40.1825
0.2645	25.78125	2.92053	1.10779	-1.91345	-31.52161
0.265	30.11169	9.97009	2.21558	-6.84814	-21.45081
0.2655	41.59241	13.89771	3.22266	-7.15027	-16.61682
0.266	47.03064	11.68213	0	-16.21399	-6.14319
0.2665	50.65613	10.77576	-4.73328	-18.02673	-5.13611
0.267	49.64905	11.78284	0.10071	-19.23523	6.54602
0.2675	51.5625	6.94885	5.13611	-21.45081	22.25647
0.268	50.2533	1.2085	3.52478	-26.48621	35.34851
0.2685	49.34692	5.23682	6.64673	-26.48621	33.03223
0.269	43.60657	11.78284	5.43823	-29.60815	35.44922
0.2695	42.59949	3.32336	-6.04248	-31.21948	37.86621
0.27	32.83081	1.40991	-0.90637	-28.50037	47.03064
0.2705	25.47913	0.80566	-0.20142	-27.6947	50.85754
0.271	20.84656	3.32336	-4.93469	-24.06921	47.8363
0.2715	9.56726	3.62549	-0.60425	-22.86072	49.14551
0.272	-0.10071	-1.3092	-1.91345	-18.12744	52.46887
0.2725	-7.04956	-5.53894	-6.54602	-13.59558	47.63489
0.273	-13.59558	-4.12903	-3.52478	-13.69629	44.21082
0.2735	-17.92603	-5.63965	-0.50354	-6.74744	37.36267
0.274	-29.91028	-7.95593	4.43115	-8.66089	34.03931
0.2745	-36.05347	-7.5531	-5.13611	-5.74036	31.72302
0.275	-36.75842	-5.53894	-5.33752	0.70496	20.24231
0.2755	-48.84338	-16.61682	-0.70496	6.84814	14.50195
0.276	-57.9071	-18.12744	2.81982	9.66797	9.36584
0.2765	-57.40356	-15.20691	3.42407	10.97717	-5.53894
0.277	-66.36658	-15.60974	3.02124	16.81824	-12.78992
0.2775	-64.95667	-14.60266	5.63965	19.83948	-18.42957
0.278	-55.79224	-16.51611	-3.02124	23.46497	-24.97559
0.2785	-54.28162	-14.40125	-0.90637	23.16284	-30.31311
0.279	-49.64905	-16.41541	-2.61841	15.40833	-39.98108
0.2795	-47.13135	-13.797	-1.40991	23.26355	-39.17542
0.28	-41.59241	-13.19275	-4.63257	25.68054	-42.8009
0.2805	-31.72302	-14.40125	-3.02124	24.27063	-43.80798
0.281	-23.66638	-7.5531	0.70496	27.39258	-48.23914
0.2815	-16.41541	-1.40991	1.10779	17.52319	-49.34692
0.282	-5.13611	1.91345	-3.12195	20.84656	-54.38232
0.2825	3.32336	0	-5.63965	11.88354	-48.03772
0.283	3.7262	4.53186	-0.60425	14.80408	-41.79382
0.2835	11.58142	2.92053	2.31628	3.42407	-40.78674
0.284	17.22107	7.65381	-1.40991	8.7616	-31.11877
0.2845	25.78125	5.94177	6.64673	-0.50354	-28.19824
0.285	32.83081	9.46655	6.54602	-12.28638	-22.05505
0.2855	37.36267	7.35168	-2.71912	-10.97717	-12.5885
0.286	44.61365	11.07788	3.7262	-18.02673	-3.8269
0.2865	44.21082	10.27222	3.22266	-24.06921	2.71912
0.287	48.64197	6.14319	-2.61841	-25.98267	10.27222
0.2875	47.93701	4.33044	0.40283	-25.27771	14.80408
0.288	48.03772	13.59558	-0.30212	-27.49329	27.49329
0.2885	38.36975	9.86938	-0.30212	-25.68054	33.53577
0.289	35.04639	4.73328	-1.81274	-29.70886	33.33435
0.2895	38.67188	4.53186	-0.70496	-27.6947	40.98816
0.29	39.27612	6.84814	-4.53186	-27.79541	42.39807
0.2905	32.62939	3.42407	2.31628	-29.40674	46.82922
0.291	18.12744	0.50354	0.50354	-26.08337	50.55542
0.2915	11.17859	0.40283	-2.41699	-24.47205	47.93701
0.292	1.61133	-7.35168	-1.10779	-13.39417	50.55542
0.2925	-2.71912	1.40991	-3.12195	-15.1062	49.24622
0.293	-4.02832	-6.2439	-3.92761	-7.5531	42.8009
0.2935	-18.8324	-14.09912	-1.10779	-10.27222	39.57825
0.294	-20.44373	-17.12036	1.71204	-3.42407	31.82373
0.2945	-26.48621	-13.69629	-5.84106	1.2085	29.91028
0.295	-37.06055	-20.54443	-2.31628	0.80566	25.07629
0.2955	-45.62073	-13.797	-4.33044	8.8623	19.03381
0.296	-50.15259	-14.80408	-4.33044	5.53894	13.19275
0.2965	-52.46887	-18.22815	-2.11487	14.70337	-4.63257
0.297	-51.66321	-12.38708	-0.60425	20.04089	-12.78992
0.2975	-56.09436	-11.88354	-7.45239	22.55859	-22.86072
0.298	-47.03064	-16.21399	-9.97009	26.48621	-23.06213
0.2985	-46.92993	-12.78992	-4.53186	25.177	-31.62231
0.299	-52.46887	-14.09912	-3.02124	29.10461	-40.48462
0.2995	-47.63489	-8.56018	-3.92761	23.66638	-44.31152
0.3	-38.77258	-8.45947	0.30212	22.76001	-39.57825
0.3005	-38.67188	-9.46655	-1.51062	23.16284	-41.29028
0.301	-29.70886	-4.12903	-0.50354	21.85364	-50.55542
0.3015	-23.06213	-7.75452	4.02832	14.09912	-54.48303
0.302	-11.88354	-4.33044	-0.60425	6.94885	-53.47595
0.3025	-3.52478	1.71204	-3.52478	13.39417	-47.43347
0.303	0.70496	1.40991	-2.11487	8.35876	-48.33984
0.3035	15.00549	11.98425	-2.5177	4.73328	-35.14709
0.304	21.04797	2.61841	-0.70496	-2.11487	-31.52161
0.3045	25.68054	7.45239	2.92053	-5.94177	-31.11877
0.305	35.14709	9.66797	-0.90637	-7.95593	-23.26355
0.3055	42.09595	20.24231	2.41699	-15.40833	-18.42957
0.306	43.50586	9.76868	11.38	-14.19983	-7.15027
0.3065	48.64197	15.00549	3.52478	-26.48621	4.33044
0.307	50.85754	13.49487	7.95593	-19.63806	13.89771
0.3075	40.78674	12.99133	2.71912	-25.07629	22.86072
0.308	38.06763	12.68921	2.61841	-22.35718	26.48621
0.3085	43.40515	17.42249	1.71204	-15.1062	26.48621
0.309	37.96692	10.17151	-1.61133	-18.73169	26.48621
0.3095	31.52161	10.0708	1.2085	-27.49329	26.48621
0.31	36.75842	3.22266	3.22266	-25.68054	26.48621
0.3105	21.95435	5.33752	-0.50354	-23.06213	26.48621
0.311	19.43665	3.32336	-2.31628	-23.66638	26.48621
0.3115	8.15735	5.74036	-6.2439	-23.96851	26.48621
0.312	-0.30212	-3.8269	-4.33044	-20.04089	26.48621
0.3125	-4.63257	3.22266	-5.0354	-17.72461	26.48621
0.313	-4.63257	-6.44531	2.31628	-14.80408	26.48621
0.3135	-19.94019	-9.97009	-3.12195	-7.85522	26.48621
0.314	-23.36426	-8.56018	-1.10779	-1.00708	26.48621
0.3145	-31.92444	-19.83948	-4.53186	0.70496	26.48621
0.315	-37.56409	-12.18567	2.31628	6.14319	26.48621
0.3155	-53.67737	-21.95435	-11.07788	8.05664	22.96143
0.316	-59.61914	-20.64514	-2.11487	12.78992	11.17859
0.3165	-58.20923	-19.43665	-6.3446	12.99133	1.81274
0.317	-58.61206	-15.81116	-0.10071	19.94019	-10.0708
0.3175	-55.08728	-18.73169	-7.04956	23.06213	-20.44373
0.318	-53.77808	-18.93311	0.30212	18.42957	-29.00391
0.3185	-51.05896	-14.30054	1.91345	26.08337	-35.75134
0.319	-48.13843	-15.50903	0.30212	25.78125	-34.24072
0.3195	-45.72144	-14.40125	-1.10779	21.75293	-32.32727
0.32	-44.0094	-10.77576	2.31628	20.34302	-39.57825
0.3205	-31.21948	-8.7616	-1.81274	19.73877	-45.82214
0.321	-27.99683	-9.16443	-0.60425	27.6947	-46.02356
0.3215	-16.51611	-5.0354	-6.94885	21.85364	-50.2533
0.322	-4.93469	-2.71912	-7.15027	16.41541	-49.0448
0.3225	3.42407	-1.71204	-2.31628	21.85364	-44.11011
0.323	3.32336	0.80566	3.8269	8.25806	-36.95984
0.3235	16.81824	4.43115	3.92761	2.92053	-30.51453
0.324	18.42957	7.35168	1.2085	5.33752	-32.32727
0.3245	31.32019	7.75452	2.21558	-3.92761	-22.76001
0.325	34.64355	7.75452	-1.91345	-2.31628	-22.86072
0.3255	36.85913	8.7616	1.81274	-11.17859	-10.37292
0.326	42.7002	11.07788	-0.10071	-15.91187	-4.22974
0.3265	45.2179	11.78284	-0.30212	-19.83948	1.10779
0.327	48.84338	17.72461	4.73328	-18.63098	14.40125
0.3275	52.26746	15.20691	4.22974	-21.55151	21.24939
0.328	51.46179	12.38708	1.00708	-29.00391	32.42798
0.3285	43.00232	7.25098	-0.60425	-27.49329	37.26196
0.329	38.06763	8.56018	-2.31628	-24.67346	38.47046
0.3295	38.06763	6.14319	-0.10071	-28.39966	41.99524
0.33	39.07471	8.25806	0.10071	-26.48621	44.51294
0.3305	27.09045	7.15027	-3.22266	-26.48621	47.13135
0.331	23.56567	2.71912	-2.71912	-26.88904	50.65613
0.3315	13.99841	3.62549	0.20142	-20.94727	52.97241
0.332	2.71912	2.31628	-0.90637	-13.99841	49.24622
0.3325	-9.66797	0.20142	-1.3092	-10.17151	49.74976
0.333	-11.2793	-5.94177	-0.70496	-6.84814	42.49878
0.3335	-20.84656	-10.17151	-3.12195	-1.10779	39.57825
0.334	-32.32727	-22.05505	-5.84106	-5.43823	38.974
0.3345	-33.13293	-20.54443	-3.8269	-0.30212	25.07629
0.335	-36.4563	-17.22107	-2.11487	-0.80566	16.11328
0.3355	-48.54126	-17.72461	-3.02124	10.27222	15.40833
0.336	-56.29578	-21.14868	-4.73328	12.48779	7.75452
0.3365	-56.79932	-19.63806	-2.5177	13.39417	-0.20142
0.337	-55.08728	-15.60974	0.60425	15.00549	-8.35876
0.3375	-54.18091	-17.01965	-2.71912	16.61682	-22.45789
0.338	-49.34692	-18.02673	-2.31628	19.53735	-25.68054
0.3385	-46.72852	-13.39417	-0.70496	19.03381	-35.65063
0.339	-49.0448	-17.82532	-2.01416	35.14709	-35.44922
0.3395	-50.15259	-12.99133	-2.71912	27.89612	-40.98816
0.34	-41.18958	-15.00549	-4.63257	27.99683	-45.41931
0.3405	-33.33435	-11.38	0.20142	21.55151	-47.63489
0.341	-31.62231	-8.8623	-7.95593	21.04797	-48.33984
0.3415	-19.94019	-4.33044	-4.22974	20.24231	-50.95825
0.342	-6.54602	-2.5177	-0.10071	10.47363	-48.94409
0.3425	-1.61133	2.31628	-3.12195	5.63965	-46.02356
0.343	10.57434	2.41699	1.51062	7.5531	-46.62781
0.3435	13.39417	4.43115	-1.91345	7.25098	-34.74426
0.344	17.12036	0.20142	-6.14319	-1.91345	-34.84497
0.3445	29.10461	6.74744	-2.92053	-1.3092	-30.31311
0.345	36.85913	9.06372	2.01416	-8.05664	-21.65222
0.3455	42.59949	9.66797	2.21558	-9.06372	-19.53735
0.346	43.80798	12.28638	3.02124	-11.58142	-9.16443
0.3465	50.354	20.04089	-1.91345	-20.84656	-0.10071
0.347	51.76392	13.99841	0.10071	-18.22815	7.5531
0.3475	46.12427	11.58142	-1.61133	-19.23523	18.8324
0.348	44.0094	7.85522	0.90637	-18.8324	22.86072
0.3485	44.21082	11.07788	7.15027	-25.68054	27.29187
0.349	37.7655	8.45947	1.71204	-24.77417	31.32019
0.3495	44.41223	7.25098	-2.81982	-28.60107	40.88745
0.35	33.83789	10.17151	4.93469	-29.50745	39.88037
0.3505	31.11877	7.15027	-1.00708	-28.19824	50.55542
0.351	22.05505	1.3092	-3.7262	-27.89612	44.21082
0.3515	7.35168	-3.7262	-2.21558	-25.88196	48.13843
0.352	-0.80566	-2.81982	1.2085	-20.24231	45.2179
0.3525	-12.08496	-0.50354	-5.13611	-15.71045	39.88037
0.353	-14.40125	-5.74036	1.10779	-7.45239	39.77966
0.3535	-22.86072	-13.89771	-3.22266	-7.5531	36.55701
0.354	-25.78125	-11.07788	-2.01416	-5.13611	29.70886
0.3545	-34.03931	-9.36584	-5.13611	-4.33044	23.96851
0.355	-39.77966	-15.40833	-2.71912	3.52478	20.04089
0.3555	-54.68445	-15.91187	-7.45239	15.50903	9.66797
0.356	-54.38232	-18.02673	-2.01416	18.42957	-0.80566
0.3565	-45.72144	-20.84656	-2.11487	17.82532	0
0.357	-51.66321	-21.04797	-5.74036	27.49329	-17.12036
0.3575	-49.64905	-15.91187	-6.14319	26.08337	-28.29895
0.358	-46.02356	-14.90479	-5.84106	26.68762	-29.40674
0.3585	-46.82922	-16.01257	-1.3092	27.29187	-37.26196
0.359	-43.60657	-21.85364	-7.15027	22.6593	-38.67188
0.3595	-40.78674	-18.02673	-4.93469	20.04089	-43.30444
0.36	-35.14709	-16.41541	-3.12195	25.68054	-44.0094
0.3605	-29.00391	-10.77576	-0.70496	21.45081	-42.59949
0.361	-20.34302	-7.15027	-9.16443	22.96143	-48.84338
0.3615	-9.97009	-8.56018	-1.91345	17.82532	-53.47595
0.362	-6.3446	-0.60425	-5.94177	17.12036	-50.2533
0.3625	4.63257	-1.00708	-7.95593	13.49487	-49.24622
0.363	9.76868	-0.10071	2.5177	10.57434	-42.7002
0.3635	10.97717	2.01416	4.02832	7.25098	-40.68604
0.364	24.47205	6.14319	-2.5177	-0.10071	-33.53577
0.3645	28.9032	8.25806	-3.62549	-2.71912	-30.51453
0.365	31.72302	10.17151	-1.91345	-6.74744	-27.09045
0.3655	35.85205	13.99841	0.60425	-12.48779	-16.71753
0.366	50.2533	12.5885	1.61133	-13.59558	-6.2439
0.3665	54.98657	18.12744	3.12195	-15.00549	-4.43115
0.367	51.76392	16.91895	5.84106	-18.12744	10.77576
0.3675	51.96533	18.12744	2.21558	-15.71045	14.60266
0.368	46.02356	15.20691	3.12195	-21.75293	19.33594
0.3685	42.39807	16.81824	3.52478	-26.88904	27.6947
0.369	43.20374	9.06372	9.46655	-28.70178	32.7301
0.3695	43.40515	7.45239	7.95593	-35.85205	36.4563
0.37	32.52869	9.76868	5.53894	-25.47913	41.59241
0.3705	24.87488	8.66089	-1.10779	-23.56567	43.20374
0.371	14.60266	-0.50354	7.95593	-24.16992	43.80798
0.3715	6.84814	-0.60425	4.53186	-23.26355	48.03772
0.372	-4.12903	0.60425	-0.50354	-14.70337	47.23206
0.3725	-8.25806	-8.35876	-0.30212	-4.73328	42.09595
0.373	-14.19983	-2.5177	6.84814	-12.48779	41.29028
0.3735	-18.8324	-4.63257	2.11487	-6.3446	36.65771
0.374	-32.83081	-4.33044	-1.71204	-0.50354	26.58691
0.3745	-32.7301	-12.89062	-1.2085	2.71912	27.09045
0.375	-38.06763	-10.97717	-11.17859	2.41699	16.11328
0.3755	-46.22498	-14.90479	-1.81274	8.56018	9.26514
0.376	-51.26038	-14.30054	-1.51062	11.78284	-1.91345
0.3765	-57.40356	-18.42957	-2.5177	10.97717	-3.8269
0.377	-59.41772	-19.63806	-0.10071	14.19983	-16.91895
0.3775	-52.26746	-19.53735	-5.53894	23.16284	-20.64514
0.378	-50.2533	-16.81824	-3.7262	22.96143	-26.28479
0.3785	-50.2533	-13.797	-5.84106	22.45789	-33.03223
0.379	-50.2533	-13.797	-1.51062	21.55151	-41.39099
0.3795	-50.2533	-17.42249	-5.13611	26.68762	-47.8363
0.38	-50.2533	-11.58142	-3.42407	23.06213	-47.23206
0.3805	-50.2533	-8.7616	-6.14319	23.8678	-49.0448
0.381	-50.2533	-8.05664	-4.83398	20.94727	-55.59082
0.3815	-50.2533	-4.53186	-0.50354	19.73877	-49.24622
0.382	-50.2533	-4.43115	-5.33752	12.99133	-53.87878
0.3825	-50.2533	-1.51062	-2.61841	12.89062	-52.46887
0.383	-50.2533	2.21558	-3.12195	10.77576	-48.23914
0.3835	-50.2533	4.02832	2.01416	7.45239	-41.08887
0.384	-50.2533	2.5177	-0.50354	1.51062	-37.06055
0.3845	-50.2533	4.93469	1.71204	-2.92053	-32.52869
0.385	-50.2533	12.99133	2.92053	-7.25098	-27.59399
0.3855	46.82922	14.09912	0.20142	-16.01257	-20.54443
0.386	50.45471	14.80408	-0.40283	-19.23523	-17.12036
0.3865	54.0802	8.15735	0.90637	-19.13452	-6.64673
0.387	54.48303	8.66089	1.3092	-18.63098	7.5531
0.3875	46.12427	9.36584	-2.11487	-26.48621	10.97717
0.388	41.08887	13.19275	-0.90637	-24.16992	19.03381
0.3885	44.91577	12.08496	-2.11487	-27.29187	17.22107
0.389	36.25488	9.56726	4.43115	-30.31311	31.92444
0.3895	39.17542	5.74036	2.5177	-33.53577	37.96692
0.39	30.01099	12.28638	7.65381	-29.40674	44.91577
0.3905	24.16992	7.95593	6.64673	-21.85364	40.2832
0.391	17.42249	4.53186	2.61841	-23.66638	39.17542
0.3915	5.53894	1.91345	1.71204	-26.3855	46.42639
0.392	-5.13611	2.92053	0.30212	-15.81116	43.70728
0.3925	-11.98425	-0.70496	-3.8269	-20.04089	48.13843
0.393	-12.08496	-3.8269	-6.3446	-10.47363	39.37683
0.3935	-24.57275	-8.7616	-0.40283	-6.44531	37.96692
0.394	-21.75293	-9.97009	-2.01416	-5.43823	28.70178
0.3945	-37.56409	-11.78284	-1.10779	5.23682	26.98975
0.395	-42.39807	-11.78284	3.52478	6.54602	22.6593
0.3955	-53.97949	-18.63098	5.53894	7.5531	8.56018
0.396	-52.46887	-15.91187	2.31628	21.65222	4.22974
0.3965	-56.69861	-26.18408	-0.40283	23.06213	-8.56018
0.397	-56.79932	-21.95435	-4.12903	20.44373	-19.94019
0.3975	-49.64905	-22.76001	-5.13611	22.45789	-28.60107
0.398	-42.59949	-16.51611	-3.7262	19.33594	-28.19824
0.3985	-44.51294	-13.99841	-0.50354	11.88354	-34.54285
0.399	-44.61365	-11.98425	-6.2439	24.67346	-39.57825
0.3995	-35.44922	-14.30054	-8.8623	27.49329	-43.20374
0.4	-35.34851	-9.06372	-3.8269	26.3855	-49.44763
0.4005	-29.80957	-7.15027	-4.53186	23.46497	-54.28162
0.401	-25.07629	-5.94177	-7.35168	21.45081	-57.50427
0.4015	-18.8324	-4.12903	-3.92761	13.29346	-55.49011
0.402	-2.31628	-4.33044	0.10071	15.20691	-52.06604
0.4025	7.75452	-1.40991	-7.35168	13.49487	-50.55542
0.403	8.8623	-0.10071	-4.63257	9.76868	-46.32568
0.4035	22.25647	-5.94177	-5.53894	4.02832	-41.18958
0.404	29.50745	-1.81274	-1.51062	1.3092	-37.46338
0.4045	24.47205	-0.90637	-0.10071	-1.81274	-31.62231
0.405	35.85205	7.25098	-0.90637	-4.73328	-26.58691
0.4055	36.15417	12.48779	-3.12195	-10.67505	-19.03381
0.406	32.32727	15.00549	0.70496	-16.01257	-12.38708
0.4065	33.83789	16.21399	3.02124	-21.75293	-6.94885
0.407	40.38391	12.28638	5.13611	-23.26355	5.63965
0.4075	42.90161	14.60266	-0.90637	-21.45081	15.81116
0.408	40.98816	14.19983	-1.3092	-26.68762	24.27063
0.4085	40.2832	12.99133	-0.70496	-26.98975	30.71594
0.409	36.15417	6.2439	2.31628	-24.47205	32.52869
0.4095	29.00391	12.99133	5.94177	-23.46497	35.2478
0.41	29.91028	11.2793	-2.92053	-27.29187	41.59241
0.4105	29.60815	3.52478	2.01416	-28.39966	40.08179
0.411	12.5885	1.71204	-3.32336	-29.91028	43.20374
0.4115	10.97717	-3.7262	-3.02124	-20.64514	44.0094
0.412	-1.51062	-0.40283	3.52478	-14.40125	47.43347
0.4125	-7.65381	-4.43115	-2.71912	-15.81116	38.47046
0.413	-16.51611	-4.12903	-3.02124	-16.91895	38.26904
0.4135	-23.06213	-10.67505	-3.42407	-4.83398	35.44922
0.414	-31.72302	-15.20691	0.60425	-3.42407	31.82373
0.4145	-40.98816	-13.39417	-6.74744	-2.5177	23.16284
0.415	-44.41223	-14.40125	-0.60425	8.25806	17.42249
0.4155	-54.88586	-18.63098	-2.41699	13.89771	10.37292
0.416	-55.59082	-14.80408	-6.44531	8.35876	-0.20142
0.4165	-58.10852	-14.19983	-4.02832	19.53735	-7.75452
0.417	-58.71277	-12.78992	-3.52478	24.47205	-11.07788
0.4175	-51.96533	-7.95593	-7.75452	24.87488	-20.04089
0.418	-46.02356	-11.88354	-7.95593	26.68762	-24.27063
0.4185	-48.23914	-10.77576	-3.7262	23.06213	-31.62231
0.419	-42.09595	-10.97717	-5.43823	25.07629	-38.87329
0.4195	-45.82214	-13.797	-0.60425	30.31311	-40.98816
0.42	-39.77966	-7.85522	-2.01416	22.05505	-43.80798
0.4205	-33.33435	-10.57434	-9.66797	22.76001	-51.26038
0.421	-25.47913	-7.5531	3.42407	26.28479	-52.26746
0.4215	-15.40833	-6.3446	-0.60425	19.73877	-51.05896
0.422	-4.73328	-0.50354	-4.93469	17.12036	-51.66321
0.4225	5.43823	-4.12903	-2.71912	10.57434	-45.41931
0.423	12.78992	0.70496	3.22266	9.97009	-48.74268
0.4235	16.41541	11.07788	2.71912	1.81274	-44.51294
0.424	24.47205	9.26514	-0.60425	-4.83398	-35.95276
0.4245	21.45081	8.56018	-0.60425	-10.77576	-35.14709
0.425	30.81665	4.93469	-2.11487	-8.05664	-23.66638
0.4255	47.33276	9.06372	3.02124	-13.29346	-18.63098
0.426	49.34692	15.20691	1.3092	-17.22107	-7.5531
